社会	n	n	2_n
历史	n	n	-1_n
原因	n	n	0_Root

市场经济	n	n	1_n
与	c	cc	-1_n
反	v	vi	1_v
腐败	a	an	-1_v
斗争	v	vn	-1_n
的	u	ude1	-1_n
关系	n	n	2_n
以及	c	cc	-1_n
国外	s	s	1_v
反腐倡廉	v	vl	1_n
的	u	ude1	-1_v
基本	a	a	1_n
经验	n	n	-1_n
等	u	udeng	-2_n
方面	n	n	1_v
作	v	v	0_Root
了	u	ule	-1_v
深入	a	a	1_v
的	u	ude1	-1_a
阐述	v	vn	-1_v
和	c	cc	-1_v
介绍	v	v	-1_v

全国	n	n	1_n
电视机	n	n	2_n
专业	n	n	1_n
协会	n	n	1_n
理事长	n	n	0_Root

牡丹	n	n	2_n
电子	n	n	1_n
集团	n	n	1_n
公司	n	n	1_n
总经理	n	n	0_Root
陈杰	n	nr	-1_n

作为	p	p	0_Root
电视机	n	n	1_v
生产	v	vn	1_n
企业	n	n	-1_p

我们	r	rr	1_v
非常	d	d	1_v
需要	v	v	0_Root
了解	v	v	-1_v
自己	r	rr	1_n
的	u	ude1	-1_r
产品	n	n	2_n
在	p	p	1_n
市场	n	n	1_n
上	f	f	-1_n
的	u	ude1	-1_n
占有率	n	n	-1_v

非常	d	d	1_v
想	v	v	0_Root
知道	v	v	-1_v
广大	b	b	1_n
的	u	ude1	-1_b
消费者	n	n	2_v
是	v	vshi	1_v
如何	r	ryv	1_v
评价	v	v	-2_v
我们	r	rr	1_n
的	u	ude1	-1_r
产品	n	n	-1_v

已	d	d	1_v
拥有	v	v	2_n
和	c	cc	-1_v
准备	v	v	-1_v
购买	v	v	-1_v
电视机	n	n	-1_v
的	u	ude1	-3_v
消费者	n	n	0_Root

也	d	d	1_v
渴望	v	v	0_Root
知道	v	v	-1_v
市场	n	n	-1_v
上	f	f	-1_n
各种	r	rz	1_n
牌号	n	n	1_n
电视机	n	n	1_n
的	u	ude1	-1_n
质量	n	n	-1_v
和	c	cc	-1_n
生产	v	vn	1_n
厂家	n	n	1_n
的	u	ude1	-1_n
服务	v	vn	1_n
态度	n	n	-2_n

人民日报	n	nz	3_n
群	n	n	2_n
工	n	n	-1_n
部	n	n	1_v
搞	v	v	2_v
的	u	ude1	-1_v
全国	n	n	1_n
电视机	n	n	1_n
市场	n	n	1_v
问卷	n	n	1_v
调查	v	vn	1_v
活动	v	vn	0_Root

正好	z	z	1_v
满足	v	v	0_Root
了	u	ule	-1_v
我们	r	rr	1_n
企业	n	n	3_n
和	c	cc	-1_n
消费者	n	n	-1_n
两	m	m	1_n
方面	n	n	1_n
的	u	ude1	-1_n
需要	n	n	-1_v

这次	r	r	1_v
调查	v	vn	1_n
的	u	ude1	-1_v
结果	n	n	0_Root

使	v	v	0_Root
我们	r	rr	1_n
电视机	n	n	1_v
生产	v	vn	1_n
企业	n	n	-2_v
获得	v	v	-2_v
非常	d	d	1_a
宝贵	a	a	2_n
的	u	ude1	-1_a
市场	n	n	1_n
信息	n	n	-1_v

尽管	c	c	1_a
各个	r	rz	2_n
电视机	n	n	1_v
生产	v	vn	1_n
企业	n	n	1_n
的	u	ude1	-1_n
产品	n	n	2_n
的	u	ude1	-1_n
市场	n	n	1_n
占有率	n	n	1_a
不同	a	a	0_Root

起码	d	d	1_p
可以	v	v	1_p
给	p	p	0_Root
所有	b	b	1_n
参加	v	v	1_n
被	p	pbei	1_v
调查	v	v	-1_v
的	u	ude1	-2_v
企业	n	n	-2_p
两	m	m	1_m
点	m	m	1_v
共同	b	b	1_v
的	u	ude1	-1_b
启示	v	vn	-2_p

要	v	v	1_v
重视	v	v	0_Root
市场	n	n	1_v
的	u	ude1	-1_n
预测	v	vn	1_v
工作	v	vn	-2_v

以	p	p	2_n
市场	n	n	1_n
的	u	ude1	-1_n
需求	n	n	1_p
为	p	p	0_Root
出发点	n	n	-1_p
和	c	cc	-1_n
落脚点	n	n	-1_n

消费	n	n	1_n
类	n	n	1_n
的	u	ude1	-1_n
产品	n	n	0_Root

一定	d	d	4_v
要	v	v	3_v
从	p	p	2_n
产品	n	n	2_v
的	u	ude1	-1_n
预	d	d	1_v
研	v	v	1_v
设计	v	vn	1_n
阶段	n	n	1_v
就	d	d	1_v
考虑	v	v	0_Root
市场	n	n	1_n
的	u	ude1	-1_n
需求	n	n	-1_v

考虑	v	v	0_Root
群众	n	n	1_v
消费	v	vn	1_n
趋向	n	n	-2_v

这样	r	rzv	1_v
生产	v	v	1_n
出来	v	vf	-1_v
的	u	ude1	-2_v
产品	n	n	1_v
才能	d	d	1_v
有	v	vyou	0_Root
市场	n	n	-1_v

注意	v	v	0_Root
市场	n	n	1_n
信息	n	n	1_v
的	u	ude1	-1_n
反馈	v	vn	-1_v

这个	r	rz	1_n
要求	n	n	1_a
就	d	d	1_a
更	d	d	1_a
高	a	a	0_Root
了	u	ule	-1_a
一	m	m	1_q
步	q	qv	-1_a

也	d	d	1_a
更	d	d	1_a
深	a	a	0_Root
了	u	ule	-1_a
一	m	m	1_q
层	q	qv	-1_a

我们	r	rr	1_v
适应	v	v	0_Root
市场	n	n	1_n
的	u	ude1	-1_n
需求	n	n	-1_v

不能	d	d	1_v
被动	a	a	1_v
地	u	ude2	-1_a
消极	a	a	1_v
地	u	ude2	-1_a
适应	v	v	0_Root
市场	n	n	-1_v

要	v	v	1_v
开发	v	v	0_Root
出	v	vf	-1_v
群众	n	n	1_v
和	c	cc	-1_n
消费者	n	n	-1_n
没有	d	d	1_v
想到	v	v	-2_v
的	u	ude1	-1_v

但	c	c	1_v
又	d	d	1_v
是	v	vshi	0_Root
他们	r	rr	1_v
需要	v	v	1_n
的	u	ude1	-1_v
产品	n	n	-2_v

提高	v	v	0_Root
我们	r	rr	1_v
消费者	n	n	-1_r
的	u	ude1	-1_r
生活	v	vn	1_n
质量	n	n	-2_v

全国	n	n	1_n
电视机	n	n	1_v
问卷	n	n	1_v
调查	v	vn	1_n
结果	n	n	1_v
公布	v	v	0_Root
后	f	f	-1_v

电视机	n	n	1_v
生产	v	vn	1_n
企业	n	n	1_v
和	c	cc	-1_n
消费者	n	n	-1_n
的	u	ude1	-2_n
重视	v	vn	0_Root

我国	n	n	1_n
电视机	n	n	1_n
工业	n	n	1_v
在	p	p	1_n
新	a	a	1_n
的	u	ude1	-1_a
形势	n	n	1_v
下	f	f	-1_n
如何	r	ryv	1_v
发展	v	v	0_Root

还有	v	v	0_Root
哪些	r	ry	1_n
问题	n	n	-1_v
需要	v	v	-1_n
解决	v	v	-1_v

在	p	p	4_t
今年	t	t	3_t
十月	t	t	2_t
二十八	t	t	1_t
日	t	t	3_v
电视机	n	n	1_v
生产	v	vn	1_n
企业	n	n	1_n
负责	n	n	1_n
人	n	n	2_v
和	c	cc	-1_n
有关	v	vn	1_n
方面	n	n	1_n
的	u	ude1	-1_n
同志	n	n	-2_n
提出	v	v	0_Root
了	u	ule	-1_v
不少	m	m	1_n
很	d	d	1_a
好	a	a	1_n
的	u	ude1	-1_a
意见	n	n	-1_v
和	c	cc	-1_n
建议	n	n	-1_n

这里	r	rzs	1_v
刊登	v	v	1_v
的	u	ude1	-1_v
是	v	vshi	0_Root
陈杰	n	nr	-1_v

林远芳	n	nr	1_n
等	u	udeng	-1_nr
五	m	m	1_q
位	q	q	1_n
同志	n	n	1_v
的	u	ude1	-1_n
发言	v	vn	1_n
摘要	n	n	0_Root

他们	r	rr	1_v
主要	d	d	1_v
讲	v	v	0_Root
了	u	ule	-1_v
企业	n	n	1_v
如何	r	ryv	1_v
增强	v	v	-1_v
自身	r	rr	1_n
的	u	ude1	-1_r
活力	n	n	-1_v

如何	r	ryv	1_v
狠抓	v	v	0_Root
科技	n	n	1_v
进步	v	vn	1_n
的	u	ude1	-1_v
问题	n	n	-2_v

其他	r	rzv	1_n
同志	n	n	1_v
的	u	ude1	-1_n
发言	v	vn	1_v
将	d	d	1_v
陆续	d	d	1_v
摘	v	v	0_Root
登	v	v	-1_v

增强	v	v	0_Root
技术	n	n	1_n
开发	n	n	1_n
能力	n	n	-1_v

国家	n	nt	2_nt
技术	n	nt	1_nt
监督局	n	nt	1_b
副局长	b	b	0_Root
李保国	n	nr	-1_b

电视机	n	n	1_n
行业	n	n	1_v
的	u	ude1	-1_n
发展	v	vn	0_Root

可以	v	v	1_n
代表	n	n	0_Root
我们	r	rr	1_v
改革	v	v	1_n
开放	v	v	-1_v
的	u	ude1	-2_v
水平	n	n	-1_n

前几年	f	f	1_v
我们	r	rr	1_v
追求	v	v	0_Root
国产化率	v	v	-1_v

但	c	c	2_v
不能	v	v	1_v
因为	c	c	1_v
追求	v	v	2_v
国产化	v	vn	-1_v
而	c	cc	1_v
忽视	v	v	0_Root
质量	n	n	-1_v

必须	d	d	2_v
要	v	v	1_v
有	v	vyou	0_Root
政策	n	n	-1_v
与	p	p	1_u
之	u	uzhi	1_v
相	n	ng	1_v
配套	v	v	-1_n

要	v	v	1_v
发展	v	vn	0_Root
元	n	n	1_n
器件	n	n	-1_v

要	v	v	1_v
从	p	p	1_n
元素	n	n	1_v
抓	v	v	0_Root
起	v	v	-1_v

我们	r	rr	2_v
应	v	v	1_v
制定	v	v	0_Root
一些	m	mq	2_n
政策	n	n	1_n
措施	n	n	-1_v

把	p	pba	1_n
我们	r	rr	1_n
的	u	ude1	-1_r
开发	v	vn	1_n
能力	n	n	1_v
搞	v	v	0_Root
上去	v	vf	-1_v

如果	c	c	1_d
我们	r	rr	1_d
自己	r	rr	-1_r
没有	d	d	0_Root
开发	v	v	1_n
能力	n	n	-1_d

就会	d	d	1_v
有	v	vyou	0_Root
第	m	m	1_q
三	m	m	-1_m
次	q	qv	-1_v

第	m	m	1_q
四	m	m	-1_m
次	q	qv	1_v
再	d	d	1_v
引进	v	v	0_Root

在	p	p	1_n
某些	r	rz	1_n
情况	n	n	2_v
下	f	f	-1_n
是	v	vshi	1_v
应该	v	v	0_Root
的	u	ude1	-1_v

不	d	d	1_v
增强	v	v	0_Root
自身	r	rr	3_n
的	u	ude1	-1_r
技术	n	n	1_n
开发	n	n	1_n
能力	n	n	-1_v

我们	r	rr	1_p
就	d	d	1_p
总是	d	d	1_p
跟	p	p	0_Root
在	p	p	1_f
人家	n	n	1_f
后面	f	f	-2_p

我们	r	rr	2_n
的	u	ude1	-1_r
电视机	n	n	1_n
厂家	n	n	0_Root

不	d	d	1_v
是	v	vshi	0_Root
所有	b	b	1_n
厂家	n	n	1_n
的	u	ude1	-1_n
日子	n	n	1_a
都	d	d	1_a
好过	a	a	-1_v

一些	m	mq	1_n
厂家	n	n	1_n
资金	n	n	1_a
太	d	d	1_a
弱	a	a	0_Root

没有	v	v	0_Root
能力	n	n	-1_v
搞	v	v	-1_n
技术	n	n	1_n
开发	n	n	-1_v

集团	n	n	1_v
搞	v	v	0_Root
得	u	ude3	-1_v
大	a	a	-1_v
一点	m	m	-1_a

工作	v	vn	1_n
精度	n	n	1_a
大	a	a	0_Root
一点	m	m	-1_a

就有	d	d	0_Root
力量	n	n	-1_d
搞	v	v	-1_n
开发	v	v	-1_v

必须	d	d	1_v
有	v	vyou	0_Root
大	a	a	1_v
的	u	ude1	-1_a
投入	v	vn	-1_v

开发	v	v	1_m
那	r	rzv	1_m
一头	m	m	1_a
和	c	cc	-1_m
市场	n	n	1_v
销售	v	v	1_m
那	r	rzv	1_m
一头	m	m	-1_m
大	a	a	0_Root

人员	n	n	1_a
也	d	d	1_a
比较	d	d	1_a
多	a	a	0_Root

中间	f	f	1_q
生产	v	v	1_q
的	u	ude1	-1_v
那	r	rzv	1_q
一	m	m	1_q
块	q	q	1_n
人员	n	n	1_a
比较	d	d	1_a
少	a	a	0_Root

因	p	p	1_a
他们	r	rr	1_n
生产	v	v	1_v
自动化	v	vn	1_n
水平	n	n	1_a
比较	d	d	1_a
高	a	a	0_Root

用	p	p	1_a
人	n	n	-1_p
就	d	d	1_a
比较	d	d	1_a
少	a	a	0_Root

而	c	cc	1_v
我们	r	rr	1_v
则	d	d	1_v
相反	v	vi	0_Root

技术	n	n	1_n
开发	n	n	1_n
能力	n	n	1_a
小	a	a	0_Root

今年	t	t	2_v
电视机	n	n	1_n
市场	n	n	2_v
开始	v	v	1_v
启动	v	v	1_n
的	u	ude1	-1_v
时候	n	n	0_Root

工厂	n	n	1_n
的	u	ude1	-1_n
主要	b	b	1_n
精力	n	n	1_v
还是	d	d	1_v
集中	v	v	0_Root
在	p	p	1_v
生产	v	vn	-1_v
上	f	f	-1_v

如果	c	c	1_v
把	p	pba	1_m
两头	m	m	1_v
加大	v	v	0_Root

那么	r	rz	2_v
开发	v	vn	1_n
能力	n	n	1_v
就	d	d	1_v
跟	v	v	0_Root
得	u	ude3	-1_v
上去	v	vf	-1_v

赶超	v	v	1_d
国际	n	n	1_n
水平	n	n	-1_v
才有	d	d	0_Root
可能	n	n	-1_d

我们	r	rr	1_v
的	u	ude1	-1_r
电视机	n	n	1_v
生产	v	vn	2_v
应该	v	v	1_v
搞	v	v	0_Root
集团化	v	v	-1_v

才有	d	d	0_Root
一些	m	mq	1_n
人	n	n	-1_d
可以	v	v	2_v
集中	v	v	1_v
精力	n	n	-1_v
搞	v	v	-2_n
开发	v	v	-1_v

开发	v	v	1_n
资金	n	n	1_v
留	v	v	1_n
的	u	ude1	-1_v
比例	n	n	1_v
就要	d	d	1_v
加大	v	v	0_Root

国家	n	n	2_v
在	p	p	1_n
这	r	rzv	1_n
方面	n	n	2_v
应	v	v	1_v
采取	v	v	0_Root
扶持	v	v	1_n
政策	n	n	-2_v

我	r	rr	1_v
非常	d	d	1_v
同意	v	v	0_Root
人民日报	n	nz	2_n
群	n	n	1_n
工部	n	n	1_v
提出	v	v	1_q
的	u	ude1	-1_v
这	r	rzv	1_q
几	m	m	1_q
条	q	q	-2_v

选	v	v	0_Root
准	h	h	-1_v
主攻	v	vn	1_n
方向	n	n	-2_v

电子工业	n	n	1_q
部	q	q	2_v
经济	n	n	1_n
运行	n	n	2_v
与	c	cc	-1_n
体制	n	n	1_v
改革	v	v	-2_n
司	v	vg	1_n
副	b	b	1_n
司长	n	n	0_Root
林远芳	n	nr	-1_n

电视机	n	n	1_v
是	v	vshi	0_Root
我们	r	rr	1_n
电子工业	n	n	2_n
里	f	f	-1_n
的	u	ude1	-1_n
主导	n	n	1_n
产品	n	n	-1_v

带动	v	v	0_Root
了	u	ule	-1_v
基础	n	n	2_n
元	n	n	1_n
器件	n	n	1_v
和	c	cc	-1_n
技术	n	n	-1_n
的	u	ude1	-2_n
发展	v	vn	-1_v

我国	n	n	1_n
电视机	n	n	1_n
工业	n	n	1_v
已经	d	d	1_v
发展	v	v	0_Root
到	v	v	-1_v
一个	m	mq	2_n
新	a	a	2_n
的	u	ude1	-1_a
历史	n	n	1_n
阶段	n	n	-2_v

从	p	p	2_n
行业	n	n	1_n
角度	n	n	1_v
讲	v	v	0_Root

电视机	n	n	1_v
生产	v	vn	1_n
企业	n	n	1_v
出现	v	v	0_Root
了	u	ule	-1_v
新	a	a	1_v
的	u	ude1	-1_a
变化	v	vn	-1_v

即	v	v	3_v
生产	v	vn	2_v
经营	v	vn	-1_v
规模化	v	vn	0_Root

产品	n	n	1_n
开发	n	n	1_v
引进	v	v	1_v
化	v	v	0_Root

企业	n	n	1_v
发展	v	v	1_v
外	a	ad	1_a
向	a	ad	1_v
化	v	v	0_Root

随着	p	p	1_v
电视机	n	n	1_n
产量	n	n	1_v
的	u	ude1	-1_n
扩大	v	vn	0_Root
和	c	cc	-1_v
普及率	n	n	1_v
的	u	ude1	-1_n
提高	v	vn	-1_v

市场	n	n	1_v
竞争	v	vn	1_a
日趋	d	d	1_a
激烈	a	a	0_Root

优胜劣汰	v	vl	2_n
的	u	ude1	-1_v
市场	n	n	1_n
机制	n	n	1_a
越来越	d	d	1_a
明显	a	a	0_Root

由于	c	c	1_v
出现	v	v	0_Root
了	u	ule	-1_v
彩电	n	n	1_v
供大于求	v	vl	1_n
的	u	ude1	-1_v
情况	n	n	-2_v

彩电	n	n	2_v
开始	v	v	1_v
由	p	p	2_n
卖方	n	n	1_n
市场	n	n	1_v
向	p	p	2_n
买方	n	n	1_n
市场	n	n	1_v
转变	v	v	0_Root

随着	p	p	1_v
经济	n	n	1_v
的	u	ude1	-1_n
发展	v	vn	0_Root

人民	n	n	1_v
生活	v	vn	1_n
水平	n	n	1_v
的	u	ude1	-1_n
提高	v	vn	0_Root

新一代	a	a	1_n
的	u	ude1	-1_a
大	a	a	1_n
屏幕	n	n	0_Root

多功能	m	m	1_n
的	u	ude1	-1_m
电视机	n	n	1_v
正在	d	d	1_v
成为	v	v	0_Root
人们	n	n	1_v
购买	v	v	1_n
的	u	ude1	-1_v
目标	n	n	-2_v

我们	r	rr	1_v
彩电	n	n	1_v
的	u	ude1	-1_n
生产	v	vn	1_v
已	d	d	1_v
基本上	d	d	1_v
放开	v	v	0_Root

由	p	p	1_n
市场	n	n	1_v
进行	v	vx	0_Root
调节	v	vn	-1_v

已	d	d	1_v
集中	v	v	0_Root
在	p	p	2_n
产品	n	n	1_n
的	u	ude1	-1_n
质量	n	n	-1_v

在	p	p	1_v
考虑	v	v	0_Root
到	v	v	3_v
我们	r	rr	2_v
的	u	ude1	-1_r
自主	v	vd	1_v
开发	v	v	1_v
赶不上	v	v	-4_v
市场	n	n	1_v
的	u	ude1	-1_n
开发	v	vn	-1_v

在	p	p	1_n
政策	n	n	1_v
上	f	f	-1_n
又	d	d	1_v
缺乏	v	v	0_Root
必要	a	a	1_v
的	u	ude1	-1_a
支持	v	vn	-1_v
和	c	cc	-1_v
保护	v	vn	-1_v

使得	v	vi	0_Root
电视机	n	n	1_v
生产	v	vn	1_n
企业	n	n	-2_v
感到	v	v	-2_v
自主	v	vd	1_v
开发	v	v	1_v
还	d	d	1_v
不如	v	v	-3_v
买	v	v	-1_v
散件	n	n	-1_v
来	f	f	1_v
进行	v	vx	-1_v
组装	v	vn	-1_v

不如	d	d	0_Root
与	p	p	1_n
外商	n	n	1_v
搞	v	v	-1_d
合资	v	vi	-1_v

继	v	vg	0_Root
全国	n	n	1_b
原来	b	b	2_n
的	u	ude1	-1_b
七	m	m	1_q
个	q	q	2_n
合资	n	n	1_n
企业	n	n	-1_v
之后	f	f	-1_v

新	a	a	1_q
的	u	ude1	-1_a
一	m	m	1_q
轮	q	qv	2_n
的	u	ude1	-1_q
合资	n	n	1_n
企业	n	n	1_v
正在	d	d	1_v
酝酿	v	v	0_Root
着	u	uzhe	-1_v

电视机	n	n	1_n
行业	n	n	1_v
存在	v	v	1_n
的	u	ude1	-1_v
主要	b	b	1_n
问题	n	n	0_Root

一	m	m	1_v
是	v	vshi	0_Root
厂	n	n	1_q
点	q	qt	1_d
太多	d	d	-1_v

形成	v	v	0_Root
不了	d	d	-1_v
经济	n	n	1_n
规模	n	n	-1_v

销售	v	v	2_v
上	v	vf	-1_v
自己	r	rr	1_v
打	v	v	0_Root
乱	v	v	1_n
仗	n	n	-2_v

引进	v	v	1_n
消化	v	v	-1_v
吸收	v	v	-2_v
的	u	ude1	-3_v
水平	n	n	1_a
不	d	d	1_a
高	a	a	0_Root

我国	n	n	2_n
五十二	m	m	1_q
家	q	q	2_n
定点	n	n	1_n
企业	n	n	0_Root

一九九二	m	m	1_m
年	m	m	1_p
全国	n	n	1_n
电视机	n	n	1_n
总产量	n	n	1_p
为	p	p	0_Root
一千三百	m	m	1_q
零	m	m	-1_m
六	m	m	-2_m
万	m	m	-3_m
台	q	q	-1_p

其中	r	rz	1_n
五	m	m	1_q
十万	m	m	-1_m
台	q	q	1_n
以上	f	f	-1_q
的	u	ude1	-1_q
厂家	n	n	1_d
只有	d	d	0_Root
八	m	m	1_q
家	q	q	-1_d

这	r	rzv	1_n
八	m	m	1_q
个	q	q	1_n
厂家	n	n	1_n
的	u	ude1	-1_n
产量	n	n	1_v
占	v	v	0_Root
总产量	n	n	-1_v
百	m	m	-1_n
分之	m	m	-1_m
四十	m	m	-2_m

市场经济	n	n	1_v
使得	v	vi	0_Root
企业	n	n	-1_v
间	f	f	-1_n
联营	v	vi	-1_v

向	p	p	1_n
走	v	v	1_n
集团化	v	vn	-1_v
的	u	ude1	-2_v
方向	n	n	1_v
发展	v	vn	0_Root

二	m	m	1_v
是	v	vshi	0_Root
彩电	n	n	1_n
工业	n	n	2_v
向	p	p	1_n
国际化	v	vn	1_n
方向	n	n	1_v
发展	v	vn	-2_v

外向型	b	b	1_n
企业	n	n	1_n
的	u	ude1	-1_n
产量	n	n	1_v
不断	d	d	1_v
扩大	v	v	0_Root

但是	c	c	2_v
我们	r	rr	1_n
国有	v	vn	1_n
企业	n	n	1_v
处于	v	v	0_Root
守势	n	n	-1_v

有的	r	rz	1_v
已	d	d	1_v
变成	v	v	0_Root
亏损	v	v	-1_v

经济	n	n	1_n
包袱	n	n	1_a
很	d	d	1_a
大	a	a	0_Root

出口	v	vi	1_v
参与	v	v	1_n
竞争	v	vn	-1_v
的	u	ude1	-2_v
积极性	n	n	1_a
不	d	d	1_a
高	a	a	0_Root

现在	t	t	1_v
整个	b	b	1_n
国内	s	s	1_n
的	u	ude1	-1_s
市场	n	n	1_v
已经	d	d	1_v
成	v	v	0_Root
了	u	ule	-1_v
外国	n	n	1_n
公司	n	n	1_v
进行	v	vx	1_n
竞争	v	vn	-1_v
的	u	ude1	-2_v
场地	n	n	-3_v

三	m	m	1_v
是	v	vshi	0_Root
彩电	n	n	1_v
生产	v	vn	1_v
放开	v	v	-2_v
后	f	f	-1_v

地区	n	n	1_v
配套	v	vd	2_v
有所	v	v	1_v
抬头	v	vi	0_Root

不利	d	d	0_Root
于	v	v	4_n
整个	b	b	1_n
市场	n	n	3_n
对	p	p	1_n
资源	n	n	2_n
合理	n	n	1_n
配置	n	n	-1_d

四	m	m	1_v
是	v	vshi	0_Root
彩电	n	n	1_n
的	u	ude1	-1_n
规格	n	n	1_v
品种	n	n	-1_n
相对	d	d	1_v
集中	v	v	-1_v
在	p	p	1_q
五十四	m	m	1_q
厘米	q	q	-1_v

预测	v	v	3_n
和	c	cc	2_n
商业	n	n	1_n
的	u	ude1	-1_n
主要	b	b	1_n
渠道	n	n	-1_v
的	u	ude1	-1_v
比例	n	n	1_v
逐步	d	d	1_v
下降	v	vi	0_Root

五	m	m	1_v
是	v	vshi	0_Root
彩电	n	n	1_n
的	u	ude1	-1_n
计划	n	n	1_v
不	d	d	1_v
适应	v	v	-1_v
于	p	p	-1_v
整个	b	b	1_n
市场	n	n	1_v
的	u	ude1	-1_n
变化	v	vn	-1_v

仅	d	d	1_v
拿	v	v	0_Root
去年	t	t	1_n
的	u	ude1	-1_t
计划	n	n	-1_v
来	v	vf	-1_v
看	v	v	-2_v

虽然	c	c	1_p
我们	r	rr	1_p
经过	p	p	0_Root
调整	v	v	-1_p

按照	p	p	3_n
产销	n	n	2_n
以及	c	cc	-1_n
市场	n	n	-1_n
的	u	ude1	-2_n
占有率	n	n	0_Root

把	p	pba	3_n
全国	n	n	2_n
的	u	ude1	-1_n
彩电	n	n	1_n
厂	n	n	1_v
进行	v	vx	0_Root
排队	v	vi	-1_v

取	v	v	1_v
前	f	f	1_m
五	m	m	1_q
名	q	q	-1_v
作为	v	v	0_Root
类	n	n	-1_v

取	v	v	1_v
六	m	m	1_q
至	p	p	-1_m
十	m	m	-1_m
名	q	q	-1_v
作为	v	v	0_Root
类	n	n	-1_v

去年	t	t	1_q
类	q	q	1_n
企业	n	n	1_v
我们	r	rr	1_n
计划	n	n	1_v
是	v	vshi	0_Root
一百九十九点二万	m	m	1_q
台	q	q	-1_v

但	c	c	1_v
实际	a	ad	1_v
完成	v	v	0_Root
四百	m	m	1_q
一十	m	m	-1_m
四	m	m	-2_m
点二万	m	m	-3_m
台	q	q	-1_v

实际	a	ad	1_v
完成	v	v	2_d
却	d	d	1_d
只有	d	d	0_Root
二百四十	m	m	1_q
多万	m	m	-1_m
台	q	q	-1_d

为	p	p	0_Root
计划	n	n	1_m
的	u	ude1	-1_n
百	m	m	-1_p
分之	m	m	-1_m
八十四点九	m	m	-2_m

这	r	rzv	1_v
说明	v	v	0_Root
我们	r	rr	1_n
的	u	ude1	-1_r
计划	n	n	1_v
与	c	cc	2_n
市场	n	n	1_n
的	u	ude1	-1_n
实际	a	a	1_n
情况	n	n	1_v
有	v	vyou	-1_v
差距	n	n	-1_v

关于	p	p	1_v
彩色显像管	n	n	1_v
生产	v	vn	1_n
问题	n	n	0_Root

可以	v	v	1_v
说	v	v	0_Root
基本	a	a	1_v
和	c	cc	2_n
彩电	n	n	1_n
产销	n	n	1_v
衔接	v	vi	-1_v
了	y	y	-1_v

现在	t	t	2_v
全国	n	n	1_v
已	d	d	1_v
投产	v	vi	1_n
的	u	ude1	-1_v
彩管	n	ng	1_n
厂	n	n	1_v
有	v	vyou	0_Root
十	m	m	1_q
个	q	q	-1_v

已	d	d	1_v
形成	v	v	0_Root
了	u	ule	-1_v
一千三百五	m	m	1_q
十万	m	m	-1_m
支	q	q	1_ng
彩管	n	ng	1_nl
的	u	ude1	-1_ng
生产能力	n	nl	-1_v

彩管	n	ng	1_n
厂	n	n	1_v
的	u	ude1	-1_n
投资	v	vn	1_a
巨大	a	a	0_Root

彩管	n	ng	1_v
占	v	v	0_Root
彩电	n	n	1_n
价格	n	n	-1_v
的	u	ude1	-1_n
三	m	m	-1_n
分之	m	m	-1_m
一	m	m	-2_m

在	p	p	1_r
这里	r	rzs	1_v
有	v	vyou	0_Root
一个	m	mq	4_n
利益	n	n	2_n
均衡	n	n	1_n
分配	n	n	1_n
的	u	ude1	-1_n
问题	n	n	-1_v

当然	b	b	2_v
国家	n	n	2_v
会	v	v	1_v
采取	v	v	0_Root
一定	b	b	1_n
的	u	ude1	-1_b
措施	n	n	-1_v

进行	v	vx	0_Root
综合	v	vn	1_a
的	u	ude1	-1_v
平衡	a	an	-2_v

由于	p	p	1_v
彩管	n	ng	1_v
基本上	d	d	1_v
满足	v	v	0_Root
彩电	n	n	1_n
的	u	ude1	-1_n
需要	n	n	-1_v

彩电	n	n	1_n
厂	n	n	2_v
更	d	d	1_a
多	a	a	2_v
地	u	ude2	-1_a
应	v	v	1_v
采用	v	v	0_Root
国产	b	b	1_ng
彩管	n	ng	-1_v

明年	t	t	1_v
整个	b	b	2_n
计划	n	n	1_n
体制	n	n	1_v
的	u	ude1	-1_n
改革	v	vn	0_Root

将	d	d	1_v
逐步	d	d	1_v
放开	v	v	0_Root
彩管	n	ng	1_n
的	u	ude1	-1_ng
分配	v	vn	1_n
指标	n	n	-2_v

这	r	rzv	2_v
对	p	p	2_n
彩电	n	n	1_v
生产	v	vn	1_n
企业	n	n	1_v
是	v	vshi	0_Root
一个	m	mq	1_v
新	a	a	1_v
的	u	ude1	-1_a
考验	v	vn	-1_v

这项	r	r	1_v
工作	v	vn	1_n
政策性	n	n	1_a
很	d	d	1_a
强	a	a	0_Root

需要	v	v	0_Root
采取	v	v	-1_v
稳妥	a	a	1_n
的	u	ude1	-1_a
办法	n	n	-1_v

才能	c	c	1_v
使	v	v	0_Root
彩电	n	n	1_n
工业	n	n	-1_v
稳步	d	d	1_v
地	u	ude2	-1_d
发展	v	v	-1_v

我们	r	rr	2_v
应	v	v	1_v
密切	a	ad	1_v
注视	v	v	0_Root
市场	n	n	1_n
需求	n	n	1_n
的	u	ude1	-1_n
动向	n	n	-1_v

积极	a	ad	1_v
开发	v	v	0_Root
适销对路	v	vl	1_n
